"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Fbrs",0.0106506429466176,0.0977518552248279,0.107,0.063,1,"EPO_nonresponsive","Fbrs"
"Nr2c2",0.0106591320255672,0.127183229313395,0.209,0.152,1,"EPO_nonresponsive","Nr2c2"
"Anxa7",0.0106921371554106,0.157291282063162,0.382,0.316,1,"EPO_nonresponsive","Anxa7"
"Hmha1",0.0107242078727839,0.177226093095367,0.64,0.604,1,"EPO_nonresponsive","Hmha1"
"Atp6v1g1",0.0107611898628183,0.0894066245570659,0.876,0.832,1,"EPO_nonresponsive","Atp6v1g1"
"Itpripl2",0.0108038572875585,0.0777512645538918,0.111,0.057,1,"EPO_nonresponsive","Itpripl2"
"Nsa2",0.010815138273582,0.128179956452252,0.826,0.788,1,"EPO_nonresponsive","Nsa2"
"Otulin",0.0108447588957254,0.106817257111693,0.279,0.203,1,"EPO_nonresponsive","Otulin"
"Slx1b",0.0108566879273565,0.0880051480996749,0.121,0.066,1,"EPO_nonresponsive","Slx1b"
"Fnbp1l",0.0109260360271515,0.10476536803103,0.207,0.142,1,"EPO_nonresponsive","Fnbp1l"
"Usp9x",0.010958908314364,0.154906567383011,0.281,0.234,1,"EPO_nonresponsive","Usp9x"
"Eif4e3",0.0110519085290178,0.122561771582743,0.176,0.127,1,"EPO_nonresponsive","Eif4e3"
"Smc5",0.0110574790310784,0.105337038905056,0.263,0.187,1,"EPO_nonresponsive","Smc5"
"Cep350",0.0111971585278331,0.0874755026391157,0.114,0.063,1,"EPO_nonresponsive","Cep350"
"Rxrb",0.011230907596293,0.119506723230742,0.252,0.187,1,"EPO_nonresponsive","Rxrb"
"Zyg11b",0.0112572569129385,0.105695990796694,0.121,0.076,1,"EPO_nonresponsive","Zyg11b"
"Cacul1",0.0112799179409602,0.107370012777299,0.145,0.098,1,"EPO_nonresponsive","Cacul1"
"Cnppd1",0.0113105877238251,0.140310675513091,0.23,0.171,1,"EPO_nonresponsive","Cnppd1"
"Larp1",0.0113742147968874,0.133721234280346,0.545,0.484,1,"EPO_nonresponsive","Larp1"
"Glul",0.0113747230717179,0.16989310810444,0.382,0.329,1,"EPO_nonresponsive","Glul"
"Las1l",0.0113910864578206,0.141605530080446,0.261,0.203,1,"EPO_nonresponsive","Las1l"
"Dnajc5",0.0115070672311652,0.117198310308361,0.365,0.282,1,"EPO_nonresponsive","Dnajc5"
"H3f3b",0.011535196938982,0.0638479911112566,1,1,1,"EPO_nonresponsive","H3f3b"
"Hdac5",0.011552499633266,0.121124159552446,0.175,0.13,1,"EPO_nonresponsive","Hdac5"
"AI314180",0.0116004192545198,0.115340276146258,0.245,0.184,1,"EPO_nonresponsive","AI314180"
"Ubl3",0.0116005255840433,0.129104320129443,0.169,0.12,1,"EPO_nonresponsive","Ubl3"
"Hipk3",0.0116010350516941,0.0822815500556063,0.121,0.066,1,"EPO_nonresponsive","Hipk3"
"Top2b",0.0116495362996763,0.134774783792736,0.38,0.307,1,"EPO_nonresponsive","Top2b"
"Arhgdib",0.0116877736281029,0.128873795106822,0.917,0.896,1,"EPO_nonresponsive","Arhgdib"
"Fchsd2",0.0117117194654491,0.181371836845936,0.495,0.446,1,"EPO_nonresponsive","Fchsd2"
"Lyn",0.0117132331548186,0.106915931651275,0.268,0.196,1,"EPO_nonresponsive","Lyn"
"Dgkz",0.0117736254956164,0.134815002136518,0.235,0.18,1,"EPO_nonresponsive","Dgkz"
"Dync1li2",0.0118254777793236,0.0953629312155288,0.129,0.082,1,"EPO_nonresponsive","Dync1li2"
"Puf60",0.0118464966190601,0.114568068655863,0.286,0.218,1,"EPO_nonresponsive","Puf60"
"Trim28",0.011896513247863,0.133127434351203,0.525,0.465,1,"EPO_nonresponsive","Trim28"
"Rab6b",0.0119049185324931,0.0736613438151408,0.106,0.051,1,"EPO_nonresponsive","Rab6b"
"Lamp2",0.011973116556183,0.16793469541796,0.349,0.291,1,"EPO_nonresponsive","Lamp2"
"Frrs1",0.0120959629990296,0.139868963613666,0.379,0.31,1,"EPO_nonresponsive","Frrs1"
"Ctsh",0.0121633042714879,0.135012956655839,0.102,0.063,1,"EPO_nonresponsive","Ctsh"
"Frmd8",0.0122394624431988,0.146821122737555,0.216,0.174,1,"EPO_nonresponsive","Frmd8"
"Emsy",0.0122905673926107,0.119618092424466,0.218,0.165,1,"EPO_nonresponsive","Emsy"
"Adcy3",0.0124589448325376,0.0508846697412486,0.132,0.066,1,"EPO_nonresponsive","Adcy3"
"Slc39a7",0.0125021613006069,0.129759598039617,0.202,0.155,1,"EPO_nonresponsive","Slc39a7"
"Dcaf12",0.0125274351448533,0.107858203566736,0.253,0.187,1,"EPO_nonresponsive","Dcaf12"
"Tnip3",0.0125906152675897,0.1859542716856,0.145,0.104,1,"EPO_nonresponsive","Tnip3"
"Xpc",0.0126255830294905,0.133443330875664,0.217,0.155,1,"EPO_nonresponsive","Xpc"
"Dnase1l1",0.01262770682516,0.0944168387557964,0.103,0.063,1,"EPO_nonresponsive","Dnase1l1"
"Mga",0.0127107942168785,0.131404021270895,0.335,0.263,1,"EPO_nonresponsive","Mga"
"Dstyk",0.0127447801063317,0.0850767772247145,0.125,0.076,1,"EPO_nonresponsive","Dstyk"
"Scaper",0.012816667891711,0.103257033285235,0.118,0.07,1,"EPO_nonresponsive","Scaper"
"Flad1",0.0128565756642707,0.103946681486243,0.111,0.073,1,"EPO_nonresponsive","Flad1"
"Acsf2",0.0128582609548565,0.112556688952861,0.141,0.098,1,"EPO_nonresponsive","Acsf2"
"Zc3h4",0.0128825567629778,0.0911196558759315,0.149,0.095,1,"EPO_nonresponsive","Zc3h4"
"Grb10",0.012884454978814,0.132672273324379,0.171,0.12,1,"EPO_nonresponsive","Grb10"
"Bod1l",0.0128974578602461,0.152213966148329,0.448,0.396,1,"EPO_nonresponsive","Bod1l"
"Ncoa2",0.0129321049281257,0.101975331782761,0.187,0.12,1,"EPO_nonresponsive","Ncoa2"
"Gdi1",0.0129695627037175,0.134268074291272,0.469,0.405,1,"EPO_nonresponsive","Gdi1"
"Pygb",0.0130433145116814,0.0892656256214938,0.109,0.07,1,"EPO_nonresponsive","Pygb"
"Fam76a",0.0131847478941248,0.141659117003479,0.269,0.218,1,"EPO_nonresponsive","Fam76a"
"Ubl7",0.0132018189084261,0.1083023299685,0.35,0.272,1,"EPO_nonresponsive","Ubl7"
"Sept8",0.0132289201929233,0.088697407326687,0.142,0.089,1,"EPO_nonresponsive","Sept8"
"Dusp2",0.0133125933422791,0.149422840241083,0.344,0.285,1,"EPO_nonresponsive","Dusp2"
"Osbpl1a",0.013394587938062,0.145991766196059,0.379,0.307,1,"EPO_nonresponsive","Osbpl1a"
"Ccl25",0.0134038184790494,0.104818432770917,0.113,0.073,1,"EPO_nonresponsive","Ccl25"
"Med12",0.0134132110754808,0.0851708143650896,0.107,0.06,1,"EPO_nonresponsive","Med12"
"Atxn7l3b",0.0134167994559106,0.106101026464417,0.732,0.671,1,"EPO_nonresponsive","Atxn7l3b"
"Mus81",0.0136483042928526,0.0902960118616207,0.11,0.066,1,"EPO_nonresponsive","Mus81"
"Usp40",0.0136525464325596,0.115603594521946,0.201,0.146,1,"EPO_nonresponsive","Usp40"
"Tspan14",0.0136738066288371,0.123449490544988,0.317,0.25,1,"EPO_nonresponsive","Tspan14"
"Gabbr1",0.0137444648942023,0.101405030444136,0.105,0.063,1,"EPO_nonresponsive","Gabbr1"
"Ppp1r18",0.0137978031993617,0.138692772979594,0.434,0.373,1,"EPO_nonresponsive","Ppp1r18"
"Smarcc2",0.0138443824839802,0.106351452624941,0.237,0.174,1,"EPO_nonresponsive","Smarcc2"
"Slc12a6",0.0138444679644738,0.119560030813865,0.148,0.104,1,"EPO_nonresponsive","Slc12a6"
"Rilpl2",0.0138652185875833,0.123611461381551,0.216,0.168,1,"EPO_nonresponsive","Rilpl2"
"Nudcd3",0.0138797001201214,0.138351133174242,0.433,0.37,1,"EPO_nonresponsive","Nudcd3"
"Tbce",0.0139135633400735,0.132950004797278,0.221,0.174,1,"EPO_nonresponsive","Tbce"
"Sec61a1",0.0139201302612155,0.109001051203275,0.325,0.247,1,"EPO_nonresponsive","Sec61a1"
"Sash3",0.0139316805113223,0.124191010171053,0.335,0.269,1,"EPO_nonresponsive","Sash3"
"Pbx2",0.0139858497012767,0.085778433547325,0.166,0.104,1,"EPO_nonresponsive","Pbx2"
"Dag1",0.0139970906620055,0.0811632770811478,0.162,0.095,1,"EPO_nonresponsive","Dag1"
"Tmem55b",0.01407876592869,0.11101771900636,0.306,0.231,1,"EPO_nonresponsive","Tmem55b"
"Prr12",0.0141082661797769,0.0958563495530566,0.114,0.073,1,"EPO_nonresponsive","Prr12"
"Kat6b",0.0141458355042452,0.0966899824699255,0.102,0.06,1,"EPO_nonresponsive","Kat6b"
"Ankrd17",0.0141594315002213,0.13199101583409,0.411,0.342,1,"EPO_nonresponsive","Ankrd17"
"Asxl2",0.0142237535266368,0.136397913367648,0.283,0.225,1,"EPO_nonresponsive","Asxl2"
"Mex3c",0.0142537410274975,0.0875778299464394,0.109,0.063,1,"EPO_nonresponsive","Mex3c"
"Wdr45",0.0142736669181088,0.0830370152476636,0.149,0.089,1,"EPO_nonresponsive","Wdr45"
"Ogt",0.0143106360418903,0.117511061939092,0.737,0.668,1,"EPO_nonresponsive","Ogt"
"Rac1",0.0143607839223216,0.0944645547642038,0.697,0.633,1,"EPO_nonresponsive","Rac1"
"Snn",0.014397726136347,0.107068908677116,0.165,0.108,1,"EPO_nonresponsive","Snn"
"Atxn3",0.0144101641215934,0.0920277281372429,0.123,0.079,1,"EPO_nonresponsive","Atxn3"
"Pip5k1c",0.0144391721541092,0.137545773726621,0.201,0.155,1,"EPO_nonresponsive","Pip5k1c"
"Vat1",0.0144621100534818,0.130637098796957,0.205,0.152,1,"EPO_nonresponsive","Vat1"
"Fgfr1",0.0145465592598373,0.122674631405157,0.118,0.076,1,"EPO_nonresponsive","Fgfr1"
"Ppib",0.0145742117766378,0.103553803379387,0.824,0.794,1,"EPO_nonresponsive","Ppib"
"Bbc3",0.0145955330558919,0.166900449000672,0.275,0.231,1,"EPO_nonresponsive","Bbc3"
"Polg",0.0146325994116547,0.103946395839407,0.164,0.111,1,"EPO_nonresponsive","Polg"
"Elovl6",0.0146568774352638,0.106953909745411,0.186,0.127,1,"EPO_nonresponsive","Elovl6"
"P2ry14",0.0146688484721433,0.10298054508439,0.176,0.111,1,"EPO_nonresponsive","P2ry14"
"Gabarapl2",0.014688369934362,0.128953816303954,0.653,0.595,1,"EPO_nonresponsive","Gabarapl2"
"Dnmt3a",0.0148101518818596,0.0907047378350487,0.223,0.152,1,"EPO_nonresponsive","Dnmt3a"
"Usp7",0.0148455958234913,0.109940336378051,0.243,0.184,1,"EPO_nonresponsive","Usp7"
"Wdfy4",0.0149057647745255,0.105428994772065,0.165,0.114,1,"EPO_nonresponsive","Wdfy4"
"Qsox1",0.0149883919587143,0.0986914719207301,0.172,0.114,1,"EPO_nonresponsive","Qsox1"
"Git1",0.0150105350120499,0.0773197907695874,0.115,0.066,1,"EPO_nonresponsive","Git1"
"H13",0.0150419102711489,0.103145156795451,0.601,0.522,1,"EPO_nonresponsive","H13"
"Apoe",0.01505017620679,0.179383710785531,0.285,0.231,1,"EPO_nonresponsive","Apoe"
"Pxk",0.0150724923699382,0.0990549234581656,0.131,0.089,1,"EPO_nonresponsive","Pxk"
"Gngt2",0.0151070006874448,0.148193075124041,0.296,0.237,1,"EPO_nonresponsive","Gngt2"
"Wasl",0.0153338054834385,0.099736925869955,0.193,0.133,1,"EPO_nonresponsive","Wasl"
"Casp6",0.0153480049853549,0.0979114683292886,0.147,0.101,1,"EPO_nonresponsive","Casp6"
"Fam65b",0.0153768070853292,0.114884527302095,0.277,0.206,1,"EPO_nonresponsive","Fam65b"
"Mark2",0.0154104005130798,0.122809287783665,0.234,0.18,1,"EPO_nonresponsive","Mark2"
"Ddx54",0.0154402416430319,0.113110040326631,0.266,0.203,1,"EPO_nonresponsive","Ddx54"
"Rbl2",0.0154624139010043,0.0906245454140201,0.111,0.07,1,"EPO_nonresponsive","Rbl2"
"Csad",0.0156852500614697,0.126341355546795,0.212,0.152,1,"EPO_nonresponsive","Csad"
"Ranbp2",0.0157794088974329,0.076017777261439,0.127,0.073,1,"EPO_nonresponsive","Ranbp2"
"Socs5",0.0158263662791783,0.0813492855568212,0.103,0.057,1,"EPO_nonresponsive","Socs5"
"Zfp219",0.0159014347754624,0.0962351737176688,0.165,0.108,1,"EPO_nonresponsive","Zfp219"
"H2-Q6",0.0159886381284585,0.138668065102959,0.331,0.263,1,"EPO_nonresponsive","H2-Q6"
"Chd8",0.0161510277479161,0.137112134778262,0.299,0.247,1,"EPO_nonresponsive","Chd8"
"Galnt6",0.0161675191102767,0.101106046076519,0.27,0.203,1,"EPO_nonresponsive","Galnt6"
"Fam21",0.016201468840811,0.100165231320629,0.156,0.101,1,"EPO_nonresponsive","Fam21"
"Calcrl",0.0162474926192171,0.103018492574905,0.129,0.085,1,"EPO_nonresponsive","Calcrl"
"Ep300",0.016290405826224,0.0954741344892481,0.163,0.104,1,"EPO_nonresponsive","Ep300"
"Dnase2a",0.0163393295951274,0.151375114340969,0.41,0.361,1,"EPO_nonresponsive","Dnase2a"
"Lrrc47",0.0163566265398281,0.111675901584623,0.19,0.139,1,"EPO_nonresponsive","Lrrc47"
"Tns1",0.0164067019223185,0.114350830201938,0.164,0.114,1,"EPO_nonresponsive","Tns1"
"Brd4",0.0164391970203675,0.138136748416859,0.481,0.424,1,"EPO_nonresponsive","Brd4"
"Prkar2b",0.0164761796522679,0.128051021533582,0.464,0.392,1,"EPO_nonresponsive","Prkar2b"
"Rasa1",0.0165550009064569,0.109165093594647,0.258,0.193,1,"EPO_nonresponsive","Rasa1"
"Trafd1",0.0165575995854872,0.101948375510585,0.157,0.108,1,"EPO_nonresponsive","Trafd1"
"Nkx2-3",0.0165814325799683,0.116603818172083,0.166,0.111,1,"EPO_nonresponsive","Nkx2-3"
"Akt1s1",0.0166690000487087,0.124400377882684,0.305,0.237,1,"EPO_nonresponsive","Akt1s1"
"Ralgapa2",0.0166982040732157,0.114207248979103,0.3,0.237,1,"EPO_nonresponsive","Ralgapa2"
"Cds2",0.0167048297631896,0.120274642813725,0.223,0.168,1,"EPO_nonresponsive","Cds2"
"Plek",0.0167441418041255,0.158623233501684,0.379,0.329,1,"EPO_nonresponsive","Plek"
"Rnf166",0.0168160460130652,0.104422710260084,0.359,0.275,1,"EPO_nonresponsive","Rnf166"
"Fem1b",0.0168170543651105,0.0719240992801674,0.117,0.07,1,"EPO_nonresponsive","Fem1b"
"Itm2b",0.0168746406876395,0.110234199658367,0.966,0.956,1,"EPO_nonresponsive","Itm2b"
"Gak",0.0171285319590604,0.0935868724917221,0.131,0.085,1,"EPO_nonresponsive","Gak"
"Kat6a",0.0171311196343471,0.0964224561325269,0.161,0.104,1,"EPO_nonresponsive","Kat6a"
"Rbm33",0.017196399992395,0.092530220379723,0.161,0.108,1,"EPO_nonresponsive","Rbm33"
"Vps37b",0.017424251892072,0.123214051409496,0.317,0.247,1,"EPO_nonresponsive","Vps37b"
"Tcf25",0.0174881608736612,0.121466594125905,0.634,0.573,1,"EPO_nonresponsive","Tcf25"
"Acap1",0.017592418303653,0.108574476515478,0.375,0.304,1,"EPO_nonresponsive","Acap1"
"Ino80",0.0177468064801204,0.102223905010316,0.118,0.082,1,"EPO_nonresponsive","Ino80"
"Abhd17a",0.0180607857402811,0.113882900415636,0.423,0.354,1,"EPO_nonresponsive","Abhd17a"
"Patz1",0.0180697328968846,0.111090281237933,0.375,0.304,1,"EPO_nonresponsive","Patz1"
"Pofut2",0.0181129000424337,0.0929295691847769,0.219,0.155,1,"EPO_nonresponsive","Pofut2"
"Aqr",0.0182632048010368,0.119485074003217,0.297,0.241,1,"EPO_nonresponsive","Aqr"
"Atn1.1",0.0182797957504552,0.095185966445213,0.114,0.076,1,"EPO_nonresponsive","Atn1.1"
"mt-Nd5",0.0182989978298431,0.0670413026410828,0.8,0.731,1,"EPO_nonresponsive","mt-Nd5"
"Mdfi",0.0183039947204248,0.122806962549338,0.429,0.351,1,"EPO_nonresponsive","Mdfi"
"Cdc73",0.0183949392965751,0.127752257839116,0.209,0.165,1,"EPO_nonresponsive","Cdc73"
"Uhrf1bp1l",0.0184917091355124,0.0798002571210555,0.113,0.066,1,"EPO_nonresponsive","Uhrf1bp1l"
"Rsu1",0.0185221333596995,0.117665371207264,0.486,0.421,1,"EPO_nonresponsive","Rsu1"
"Bcat2",0.0187111430654322,0.0975401601297043,0.186,0.13,1,"EPO_nonresponsive","Bcat2"
"Casc3",0.0187303249389692,0.0973592646275847,0.183,0.12,1,"EPO_nonresponsive","Casc3"
"Nbr1",0.0187634049472605,0.100967029340473,0.129,0.089,1,"EPO_nonresponsive","Nbr1"
"Usp25",0.01896720631396,0.131691813956571,0.231,0.187,1,"EPO_nonresponsive","Usp25"
"Aebp2",0.0189846900567895,0.0954021450345146,0.224,0.161,1,"EPO_nonresponsive","Aebp2"
"Sike1",0.019014733793626,0.0837348886975604,0.199,0.136,1,"EPO_nonresponsive","Sike1"
"Parn",0.0190208543710799,0.113837481189133,0.22,0.161,1,"EPO_nonresponsive","Parn"
"Ddx6",0.0190650602696033,0.113630180438268,0.274,0.215,1,"EPO_nonresponsive","Ddx6"
"Zfp638",0.0190796693619659,0.124419846075122,0.293,0.234,1,"EPO_nonresponsive","Zfp638"
"Vgll4",0.0191027800309494,0.157426200627785,0.34,0.288,1,"EPO_nonresponsive","Vgll4"
"Gcc2",0.0192480897035894,0.101033779658281,0.253,0.19,1,"EPO_nonresponsive","Gcc2"
"Stx5a",0.0192787636731393,0.102841366711376,0.278,0.212,1,"EPO_nonresponsive","Stx5a"
"Tomm70a",0.0192864236659878,0.0942244889341857,0.421,0.345,1,"EPO_nonresponsive","Tomm70a"
"Dguok",0.0194276143622094,0.130106857321964,0.505,0.44,1,"EPO_nonresponsive","Dguok"
"Heg1",0.0195471721806319,0.114318359565642,0.263,0.199,1,"EPO_nonresponsive","Heg1"
"Rbpj",0.0197418431685443,0.104827364870765,0.218,0.171,1,"EPO_nonresponsive","Rbpj"
"Armc3",0.0197868583276702,0.104085412740896,0.124,0.079,1,"EPO_nonresponsive","Armc3"
"Pold4",0.0197958468090348,0.127979771589849,0.433,0.367,1,"EPO_nonresponsive","Pold4"
"Prdm2",0.0198641475889276,0.102958615842306,0.103,0.073,1,"EPO_nonresponsive","Prdm2"
"Eef1g",0.0198710483252064,0.0614081871464709,0.998,0.997,1,"EPO_nonresponsive","Eef1g"
"Cpt1a",0.0198860829977183,0.109234425709719,0.187,0.13,1,"EPO_nonresponsive","Cpt1a"
"Anxa5",0.0199103690416717,0.162592587832682,0.479,0.43,1,"EPO_nonresponsive","Anxa5"
"Rbm39",0.0199475105420188,0.104524312274828,0.949,0.943,1,"EPO_nonresponsive","Rbm39"
"Susd3",0.0201094409637809,0.128075070619395,0.21,0.155,1,"EPO_nonresponsive","Susd3"
"Tmem209",0.0202878411239039,0.08404783259152,0.152,0.098,1,"EPO_nonresponsive","Tmem209"
"Ubr5",0.0202969255827515,0.0968649817350137,0.154,0.108,1,"EPO_nonresponsive","Ubr5"
"Rassf2",0.0203732823799399,0.111305604366533,0.228,0.174,1,"EPO_nonresponsive","Rassf2"
"B3gat3",0.0204406915237607,0.0962476135080854,0.166,0.117,1,"EPO_nonresponsive","B3gat3"
"Ebpl",0.020490562836561,0.129307626647708,0.292,0.241,1,"EPO_nonresponsive","Ebpl"
"Itm2c",0.0205351697006595,0.151706378443151,0.262,0.222,1,"EPO_nonresponsive","Itm2c"
"Arnt",0.020712298250579,0.105269094762314,0.146,0.098,1,"EPO_nonresponsive","Arnt"
"Elk4",0.0207526597044942,0.0952447040261229,0.263,0.193,1,"EPO_nonresponsive","Elk4"
"Tmem40",0.0207607458590485,0.110693188456339,0.435,0.364,1,"EPO_nonresponsive","Tmem40"
"G3bp2",0.0208064988880859,0.119080226970778,0.466,0.402,1,"EPO_nonresponsive","G3bp2"
"Glmp",0.0208125265439226,0.10073139969514,0.29,0.225,1,"EPO_nonresponsive","Glmp"
"Sri",0.0211764964327959,0.119266289070409,0.688,0.646,1,"EPO_nonresponsive","Sri"
"Smim19",0.0214040192767772,0.101576959417874,0.287,0.218,1,"EPO_nonresponsive","Smim19"
"Irak3",0.0214990755740188,0.10174078080596,0.133,0.085,1,"EPO_nonresponsive","Irak3"
"Arl8b",0.0215098776473064,0.140402391505587,0.279,0.237,1,"EPO_nonresponsive","Arl8b"
"Wdr3",0.0215209141542476,0.0911518020702206,0.145,0.101,1,"EPO_nonresponsive","Wdr3"
"Fam120a",0.0215329994798012,0.121867624845246,0.364,0.304,1,"EPO_nonresponsive","Fam120a"
"Esd",0.0215524147399851,0.11720520393156,0.817,0.791,1,"EPO_nonresponsive","Esd"
"Lrrc41",0.0216650585065792,0.0880923488518304,0.133,0.092,1,"EPO_nonresponsive","Lrrc41"
"Abhd4",0.0219931046180684,0.106751647416734,0.176,0.13,1,"EPO_nonresponsive","Abhd4"
"Il4ra",0.0220657939767427,0.106972261156207,0.128,0.085,1,"EPO_nonresponsive","Il4ra"
"Pon2",0.0221317776185941,0.108908356216195,0.582,0.513,1,"EPO_nonresponsive","Pon2"
"Tob1",0.022153018277806,0.109237204817804,0.145,0.101,1,"EPO_nonresponsive","Tob1"
"Bcor",0.0222251207991562,0.11573225257242,0.198,0.149,1,"EPO_nonresponsive","Bcor"
"Tnfrsf1a",0.0222942498275186,0.120809840595476,0.326,0.266,1,"EPO_nonresponsive","Tnfrsf1a"
"Eif3c",0.0223507535741033,0.142473533763281,0.598,0.557,1,"EPO_nonresponsive","Eif3c"
"Eif3e",0.0223539005085866,0.0729653926868568,0.929,0.899,1,"EPO_nonresponsive","Eif3e"
"Iqgap1",0.022354873683013,0.105625112592632,0.512,0.434,1,"EPO_nonresponsive","Iqgap1"
"Ik",0.022406157305372,0.131560434135027,0.395,0.339,1,"EPO_nonresponsive","Ik"
"Edc3",0.0224159777754622,0.0798643899198307,0.155,0.101,1,"EPO_nonresponsive","Edc3"
"Gripap1",0.0224288982032993,0.0945748515752045,0.168,0.114,1,"EPO_nonresponsive","Gripap1"
"Csf2rb",0.0225149896545708,0.0967612623334701,0.117,0.073,1,"EPO_nonresponsive","Csf2rb"
"Ndrg1",0.0225518941890888,0.0863596167713901,0.237,0.168,1,"EPO_nonresponsive","Ndrg1"
"Wdr73",0.0225911503299412,0.104325420734549,0.264,0.206,1,"EPO_nonresponsive","Wdr73"
"Triap1",0.0226664188493117,0.113052103182689,0.286,0.228,1,"EPO_nonresponsive","Triap1"
"Atp5a1",0.0228280117874003,0.0932357979486063,0.838,0.797,1,"EPO_nonresponsive","Atp5a1"
"Zfp148",0.0230448120215608,0.123381364698068,0.277,0.225,1,"EPO_nonresponsive","Zfp148"
"Slc25a24",0.023130643787106,0.0787308720073467,0.105,0.066,1,"EPO_nonresponsive","Slc25a24"
"Gtf2i",0.0231817726202011,0.111103168321044,0.393,0.326,1,"EPO_nonresponsive","Gtf2i"
"Mlxip",0.023204532948203,0.0965838917697397,0.157,0.114,1,"EPO_nonresponsive","Mlxip"
"Etv6",0.0232870525278619,0.114308122475016,0.366,0.294,1,"EPO_nonresponsive","Etv6"
"Ubac2",0.0235257136295995,0.100221668405283,0.252,0.193,1,"EPO_nonresponsive","Ubac2"
"Mtch1",0.0236091167833166,0.12911348746287,0.496,0.443,1,"EPO_nonresponsive","Mtch1"
"Npc2",0.0237166151264077,0.119213166055457,0.782,0.737,1,"EPO_nonresponsive","Npc2"
"Zfp141",0.0238797170261923,0.0956013889875199,0.109,0.079,1,"EPO_nonresponsive","Zfp141"
"Fyn",0.0238978480172972,0.116526663776767,0.253,0.199,1,"EPO_nonresponsive","Fyn"
"Pafah1b2",0.0239725710965035,0.119651353728072,0.344,0.288,1,"EPO_nonresponsive","Pafah1b2"
"Cd37",0.024038054030632,0.140329485834429,0.382,0.332,1,"EPO_nonresponsive","Cd37"
"Inf2",0.0240696666252167,0.0976946939704759,0.177,0.127,1,"EPO_nonresponsive","Inf2"
"Pomgnt1",0.0240930191184264,0.0781134700020847,0.111,0.073,1,"EPO_nonresponsive","Pomgnt1"
"Ddx58",0.0241342041684877,0.110242018062218,0.114,0.076,1,"EPO_nonresponsive","Ddx58"
"Rbm14",0.0241620264544779,0.098798656076623,0.225,0.171,1,"EPO_nonresponsive","Rbm14"
"Zfand6",0.0241757370201089,0.125934210696359,0.51,0.456,1,"EPO_nonresponsive","Zfand6"
"Qars",0.0243057885497809,0.110200087254982,0.328,0.263,1,"EPO_nonresponsive","Qars"
"Kcnn4",0.0244412288441881,0.140222909179064,0.631,0.598,1,"EPO_nonresponsive","Kcnn4"
"Irf2bp2",0.024481837604084,0.095786848652063,0.348,0.275,1,"EPO_nonresponsive","Irf2bp2"
"Gemin8",0.0245608402849441,0.0705641724923614,0.11,0.066,1,"EPO_nonresponsive","Gemin8"
"Bmi1",0.0247534312681914,0.103277136588725,0.187,0.136,1,"EPO_nonresponsive","Bmi1"
"Fam168a",0.0249370634085307,0.0904393173017873,0.128,0.089,1,"EPO_nonresponsive","Fam168a"
"Mdm4",0.0249426426748344,0.107492984120819,0.208,0.161,1,"EPO_nonresponsive","Mdm4"
"Hk1",0.0250177226141531,0.109740617092317,0.381,0.31,1,"EPO_nonresponsive","Hk1"
"Exoc1",0.0251089873274412,0.0833916671035517,0.163,0.108,1,"EPO_nonresponsive","Exoc1"
"Zfp277",0.0251487195024366,0.10759087464175,0.143,0.101,1,"EPO_nonresponsive","Zfp277"
"Eif2s3x",0.0251744617224956,0.117162925946339,0.303,0.253,1,"EPO_nonresponsive","Eif2s3x"
"Wac",0.0252675654610168,0.10790259859834,0.401,0.339,1,"EPO_nonresponsive","Wac"
"AU022252",0.0252826283905396,0.0951007314663906,0.114,0.089,1,"EPO_nonresponsive","AU022252"
"Cry2",0.025290326863303,0.0897326332758626,0.161,0.111,1,"EPO_nonresponsive","Cry2"
"Eif4g2",0.0253348939890241,0.0970175063975363,0.817,0.785,1,"EPO_nonresponsive","Eif4g2"
"Prkce",0.0253806878083957,0.0810013915354239,0.161,0.104,1,"EPO_nonresponsive","Prkce"
"Ikzf1",0.025464198079284,0.0842877286662284,0.375,0.297,1,"EPO_nonresponsive","Ikzf1"
"Vldlr",0.0255171968433589,0.112374315896094,0.196,0.142,1,"EPO_nonresponsive","Vldlr"
"Mta1",0.0255174999928652,0.100337329433414,0.257,0.196,1,"EPO_nonresponsive","Mta1"
"Orai1",0.0256068694457402,0.136237488847973,0.306,0.259,1,"EPO_nonresponsive","Orai1"
"Ndufs2",0.0257386435173236,0.124822203772094,0.558,0.506,1,"EPO_nonresponsive","Ndufs2"
"Pot1a",0.0258302606829537,0.0962925855136541,0.156,0.111,1,"EPO_nonresponsive","Pot1a"
"Eif2ak2",0.0258425043847323,0.100655641208695,0.19,0.136,1,"EPO_nonresponsive","Eif2ak2"
"Reps1",0.0260209567287687,0.0752324425869695,0.122,0.073,1,"EPO_nonresponsive","Reps1"
"Stat5a",0.0260644341360812,0.0905295317460758,0.321,0.253,1,"EPO_nonresponsive","Stat5a"
"Bcl7c",0.0261117807566691,0.115184527243796,0.611,0.573,1,"EPO_nonresponsive","Bcl7c"
"Ric8",0.0263150971931376,0.109554068005568,0.266,0.212,1,"EPO_nonresponsive","Ric8"
"Pttg1",0.0263796207586231,0.114832220210924,0.328,0.263,1,"EPO_nonresponsive","Pttg1"
"Herc6",0.0263900995876035,0.101976514463227,0.148,0.108,1,"EPO_nonresponsive","Herc6"
