"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Nudt5",0.00437197219687652,0.124539211162751,0.542,0.478,1,"EPO_responsive","Nudt5"
"Timm50",0.00441786315211469,0.147966496611346,0.4,0.344,1,"EPO_responsive","Timm50"
"Uchl5",0.00442583702180385,0.14067456545429,0.582,0.529,1,"EPO_responsive","Uchl5"
"Fkbp4",0.00446420582530276,0.104174146206297,0.736,0.659,1,"EPO_responsive","Fkbp4"
"Chchd10",0.00451977345406712,0.123503311001223,0.321,0.25,1,"EPO_responsive","Chchd10"
"Npm3",0.0045447227793921,0.12358212209274,0.736,0.688,1,"EPO_responsive","Npm3"
"Tomm22",0.00459437745512209,0.125278572450142,0.733,0.69,1,"EPO_responsive","Tomm22"
"Foxo3",0.00460326772042569,0.0889056257900179,0.415,0.329,1,"EPO_responsive","Foxo3"
"Vamp8",0.00461604536317215,0.0890060001697202,0.979,0.965,1,"EPO_responsive","Vamp8"
"Klhl9",0.00461884108225723,0.130494009475597,0.391,0.326,1,"EPO_responsive","Klhl9"
"Trmt112",0.00472842657170712,0.079831334171476,0.924,0.881,1,"EPO_responsive","Trmt112"
"Gpx4",0.00474024388383108,0.0794260351523182,0.982,0.96,1,"EPO_responsive","Gpx4"
"Dnajc15",0.00481325671894692,0.118721571709986,0.497,0.423,1,"EPO_responsive","Dnajc15"
"C1d",0.00482769310039646,0.10457941475189,0.688,0.621,1,"EPO_responsive","C1d"
"Gt(ROSA)26Sor",0.00498234587237327,0.14752200620776,0.385,0.332,1,"EPO_responsive","Gt(ROSA)26Sor"
"Spcs3",0.00498783454559122,0.119367966884256,0.445,0.376,1,"EPO_responsive","Spcs3"
"Mrps5",0.00500558928781932,0.10246481068587,0.545,0.472,1,"EPO_responsive","Mrps5"
"Gsr",0.00501027949100763,0.160934309544927,0.421,0.374,1,"EPO_responsive","Gsr"
"Pycrl",0.00506892229418832,0.108808545687448,0.348,0.276,1,"EPO_responsive","Pycrl"
"Mybl2",0.00512724765419281,0.100484703680832,0.258,0.197,1,"EPO_responsive","Mybl2"
"Fam162a",0.00515845666059958,0.122974460212584,0.621,0.569,1,"EPO_responsive","Fam162a"
"Arglu1",0.00526190513280576,0.102232148607985,0.794,0.726,1,"EPO_responsive","Arglu1"
"Atp5d",0.0054377962381576,0.103975999503658,0.882,0.861,1,"EPO_responsive","Atp5d"
"Prmt7",0.00550082326974501,0.108742590698209,0.273,0.209,1,"EPO_responsive","Prmt7"
"Idh3a",0.00562854466671615,0.113361795328401,0.515,0.447,1,"EPO_responsive","Idh3a"
"Spata24",0.00568438105237976,0.115403360751905,0.2,0.154,1,"EPO_responsive","Spata24"
"Rbbp41",0.00568633548373125,0.120126295915263,0.679,0.617,1,"EPO_responsive","Rbbp4"
"Znhit3",0.00575905538241206,0.12207063161083,0.294,0.24,1,"EPO_responsive","Znhit3"
"Slc35b1",0.005803471899476,0.106326875161938,0.252,0.191,1,"EPO_responsive","Slc35b1"
"Pno1",0.0058646118232615,0.146223624974959,0.264,0.22,1,"EPO_responsive","Pno1"
"Bcas2",0.00589209860135335,0.122730597530454,0.694,0.65,1,"EPO_responsive","Bcas2"
"Cks1brt",0.00597263998032838,0.104720822926035,0.182,0.139,1,"EPO_responsive","Cks1brt"
"Rif1",0.00602636224300527,0.130513716249243,0.412,0.34,1,"EPO_responsive","Rif1"
"G3bp1",0.00622060636210559,0.0816104269925646,0.836,0.777,1,"EPO_responsive","G3bp1"
"Hnrnpdl",0.00625515832790114,0.12676122413304,0.673,0.621,1,"EPO_responsive","Hnrnpdl"
"Commd8",0.0063012560757639,0.135244693587776,0.427,0.373,1,"EPO_responsive","Commd8"
"Fam195a",0.00643819125463713,0.124588784889214,0.206,0.16,1,"EPO_responsive","Fam195a"
"Psmd14",0.00651407233189786,0.11648305548378,0.403,0.341,1,"EPO_responsive","Psmd14"
"Hsp90aa1",0.00662086127788754,0.099653027027033,0.921,0.892,1,"EPO_responsive","Hsp90aa1"
"Acp1",0.00681427339775963,0.112298913511455,0.627,0.566,1,"EPO_responsive","Acp1"
"Impa2",0.00686797058242678,0.121879823702525,0.376,0.313,1,"EPO_responsive","Impa2"
"Ndufv2",0.00696691804503314,0.134581742674375,0.685,0.65,1,"EPO_responsive","Ndufv2"
"Gemin6",0.00711980796648286,0.13167593097525,0.264,0.217,1,"EPO_responsive","Gemin6"
"Emp3",0.00729822777164079,0.0948460962378681,0.885,0.84,1,"EPO_responsive","Emp3"
"Mrpl15",0.00734557040752518,0.127464961737308,0.567,0.506,1,"EPO_responsive","Mrpl15"
"Mrps33",0.00745147917434662,0.108109026028282,0.8,0.758,1,"EPO_responsive","Mrps33"
"Tmem237",0.00755908547336566,0.129170597655247,0.227,0.181,1,"EPO_responsive","Tmem237"
"Dcun1d5",0.00761195590321937,0.108177782873135,0.612,0.551,1,"EPO_responsive","Dcun1d5"
"Ssr2",0.0076948702586105,0.109169188286516,0.697,0.636,1,"EPO_responsive","Ssr2"
"Dnlz",0.00769659189373451,0.104267625098555,0.442,0.369,1,"EPO_responsive","Dnlz"
"Tssc4",0.00772255489542519,0.121135582742338,0.403,0.342,1,"EPO_responsive","Tssc4"
"Exosc5",0.00781199283873262,0.109089951992689,0.588,0.525,1,"EPO_responsive","Exosc5"
"Pdzd8",0.007851424858134,0.102729128034967,0.294,0.227,1,"EPO_responsive","Pdzd8"
"Gins3",0.00785941896010838,0.0807808079498345,0.118,0.081,1,"EPO_responsive","Gins3"
"Magohb",0.00788656100785473,0.122406664484852,0.409,0.34,1,"EPO_responsive","Magohb"
"Ube2l3",0.00791358410431293,0.112958841804683,0.706,0.659,1,"EPO_responsive","Ube2l3"
"Lsm12",0.00807149350473881,0.127280285080535,0.473,0.416,1,"EPO_responsive","Lsm12"
"Bok",0.00809189215268162,0.0965811211971687,0.112,0.081,1,"EPO_responsive","Bok"
"Tmem167",0.00826644977472321,0.117487299430284,0.642,0.584,1,"EPO_responsive","Tmem167"
"Dscc1",0.00830024820736772,0.100560511767641,0.203,0.152,1,"EPO_responsive","Dscc1"
"Ndufb10",0.00830973286274438,0.0993635862079849,0.761,0.706,1,"EPO_responsive","Ndufb10"
"Lyrm4",0.0084034044861577,0.0862455180556165,0.185,0.129,1,"EPO_responsive","Lyrm4"
"Bola1",0.00860499276885365,0.111199344588747,0.515,0.456,1,"EPO_responsive","Bola1"
"Swi5",0.00863200513860586,0.118994892207892,0.867,0.84,1,"EPO_responsive","Swi5"
"Ddx39",0.00870334102654562,0.120132321123305,0.427,0.37,1,"EPO_responsive","Ddx39"
"Carnmt1",0.00886851556697353,0.143047496715746,0.412,0.365,1,"EPO_responsive","Carnmt1"
"Ccdc167",0.00892330267875279,0.11247621199482,0.255,0.203,1,"EPO_responsive","Ccdc167"
"Mrpl11",0.00910640472220146,0.124853323252186,0.485,0.424,1,"EPO_responsive","Mrpl11"
"Mapre1",0.00920040236970432,0.102851454453566,0.621,0.548,1,"EPO_responsive","Mapre1"
"Ercc8",0.0093087189096444,0.0907292479495789,0.133,0.089,1,"EPO_responsive","Ercc8"
"Ube2d3",0.00932202986027396,0.100559499688691,0.903,0.877,1,"EPO_responsive","Ube2d3"
"Psmb3",0.00946382062097605,0.107436890480711,0.761,0.714,1,"EPO_responsive","Psmb3"
"Ints7",0.0095280449207039,0.111798999109176,0.27,0.213,1,"EPO_responsive","Ints7"
"Chchd3",0.0096802966133414,0.115047959846724,0.473,0.411,1,"EPO_responsive","Chchd3"
"Mrps6",0.00971619998157929,0.132371373592413,0.355,0.301,1,"EPO_responsive","Mrps6"
"Naa38",0.00985209828830989,0.142763961719293,0.648,0.614,1,"EPO_responsive","Naa38"
"Trmt11",0.00998639045790346,0.0758445054154971,0.155,0.098,1,"EPO_responsive","Trmt11"
"Cdc123",0.0099908294008097,0.120629792554558,0.421,0.366,1,"EPO_responsive","Cdc123"
"Tdp2",0.0102513092519858,0.113082768800862,0.339,0.282,1,"EPO_responsive","Tdp2"
"Med4",0.0102616055397479,0.0948531789032551,0.315,0.254,1,"EPO_responsive","Med4"
"Mns1",0.0104064642118163,0.110988508739734,0.215,0.175,1,"EPO_responsive","Mns1"
"Tpgs2",0.0104691343639326,0.0936627188008001,0.267,0.207,1,"EPO_responsive","Tpgs2"
"Smc6",0.0105619379548332,0.115048700145392,0.642,0.586,1,"EPO_responsive","Smc6"
"Mrps25",0.0105904444485255,0.121309619893345,0.512,0.455,1,"EPO_responsive","Mrps25"
"Fgf3",0.0108092648075907,0.102527532534009,0.348,0.278,1,"EPO_responsive","Fgf3"
"Cox6b1",0.0108693218876867,0.0828715948211158,0.961,0.959,1,"EPO_responsive","Cox6b1"
"Cyc1",0.0109324905758897,0.0970208578515597,0.639,0.584,1,"EPO_responsive","Cyc1"
"Fkbp1a",0.0110303126883859,0.101746569542678,0.806,0.77,1,"EPO_responsive","Fkbp1a"
"Psip1",0.0110444798747364,0.101126106243121,0.664,0.584,1,"EPO_responsive","Psip1"
"Txnl4a",0.0110698482647925,0.0905707276217051,0.524,0.443,1,"EPO_responsive","Txnl4a"
"Ino80e",0.0112351280850263,0.112878424019706,0.479,0.413,1,"EPO_responsive","Ino80e"
"Pigyl",0.0114003435001386,0.114238139233985,0.445,0.392,1,"EPO_responsive","Pigyl"
"Cdca4",0.0114155263011536,0.110242242136849,0.306,0.256,1,"EPO_responsive","Cdca4"
"Cenpu",0.0114713256179622,0.0776764840642746,0.182,0.131,1,"EPO_responsive","Cenpu"
"Timm8b",0.0115364841387269,0.104139224071621,0.712,0.658,1,"EPO_responsive","Timm8b"
"Psmd6",0.0116510947873635,0.128817492549409,0.455,0.408,1,"EPO_responsive","Psmd6"
"Ndufaf6",0.0120530959370176,0.0740557898915597,0.155,0.107,1,"EPO_responsive","Ndufaf6"
"Kifc1",0.0120753680946021,0.07621517932361,0.148,0.106,1,"EPO_responsive","Kifc1"
"Cd244",0.0121954079536999,0.104514284763901,0.161,0.118,1,"EPO_responsive","Cd244"
"Eif6",0.0122086958914684,0.111482555964038,0.6,0.549,1,"EPO_responsive","Eif6"
"Nip7",0.0123456501248043,0.110887707634014,0.452,0.382,1,"EPO_responsive","Nip7"
"Sfxn1",0.0123584631661997,0.0898249233910626,0.624,0.542,1,"EPO_responsive","Sfxn1"
"Fam60a",0.0124002127691197,0.100263724833737,0.403,0.337,1,"EPO_responsive","Fam60a"
"Nop56",0.0124067676627772,0.118577364346523,0.721,0.663,1,"EPO_responsive","Nop56"
"Pitpnc1",0.0125460867316744,0.0865365838317423,0.403,0.331,1,"EPO_responsive","Pitpnc1"
"Fra10ac1",0.0126102760527862,0.0940729775173729,0.27,0.211,1,"EPO_responsive","Fra10ac1"
"Ppa2",0.0126880281657341,0.113679908895138,0.355,0.298,1,"EPO_responsive","Ppa2"
"Wdr61",0.0126891950556022,0.107994774159467,0.536,0.481,1,"EPO_responsive","Wdr61"
"Vps36",0.0127665396679774,0.0910248151457516,0.512,0.44,1,"EPO_responsive","Vps36"
"Comtd1",0.0128296251761306,0.102142242195143,0.245,0.194,1,"EPO_responsive","Comtd1"
"Sptssa",0.012964460093144,0.0818295502979953,0.888,0.848,1,"EPO_responsive","Sptssa"
"Brix1",0.0130297635008783,0.0998695253448947,0.385,0.321,1,"EPO_responsive","Brix1"
"Psmb7",0.01309931732004,0.127075115693553,0.6,0.561,1,"EPO_responsive","Psmb7"
"Nup93",0.0133387289911851,0.0927871828764291,0.152,0.115,1,"EPO_responsive","Nup93"
"Bag2",0.0136407650697237,0.11162978488874,0.255,0.202,1,"EPO_responsive","Bag2"
"Ndufaf5",0.0137312721375379,0.089405383677055,0.142,0.102,1,"EPO_responsive","Ndufaf5"
"Timm8a1",0.0137852496442842,0.0803180838708918,0.112,0.079,1,"EPO_responsive","Timm8a1"
"Nans",0.0139464850462459,0.117334656438192,0.448,0.407,1,"EPO_responsive","Nans"
"Osgep",0.0140086225748925,0.0916852257359719,0.479,0.407,1,"EPO_responsive","Osgep"
"Otud6b",0.0140400562379139,0.117789509893102,0.333,0.288,1,"EPO_responsive","Otud6b"
"Gem",0.0140972530818135,0.110921751666735,0.282,0.211,1,"EPO_responsive","Gem"
"Pfdn2",0.0141326583992858,0.12646430036258,0.721,0.688,1,"EPO_responsive","Pfdn2"
"Ift27",0.0144201169797874,0.146436834890738,0.264,0.232,1,"EPO_responsive","Ift27"
"Sec61g",0.0144304800259488,0.0904769620193413,0.955,0.956,1,"EPO_responsive","Sec61g"
"Dbi",0.0144716205175983,0.0807065314217132,0.9,0.858,1,"EPO_responsive","Dbi"
"Ammecr1",0.0149422641266009,0.0795286996200821,0.148,0.099,1,"EPO_responsive","Ammecr1"
"Pcbd2",0.0150149034395966,0.119503123810872,0.57,0.509,1,"EPO_responsive","Pcbd2"
"Emc8",0.0152986416173815,0.121322319072568,0.43,0.389,1,"EPO_responsive","Emc8"
"Atp5h",0.0153675466758469,0.0997844804346348,0.918,0.915,1,"EPO_responsive","Atp5h"
"Mrpl55",0.0153682061453986,0.0767658012710742,0.448,0.364,1,"EPO_responsive","Mrpl55"
"Cmc1",0.0157421794026822,0.106503127209487,0.442,0.379,1,"EPO_responsive","Cmc1"
"Rnaseh2b",0.0159501080410709,0.116048838677318,0.439,0.384,1,"EPO_responsive","Rnaseh2b"
"Pla2g12a",0.0161599442160971,0.12029727061797,0.285,0.239,1,"EPO_responsive","Pla2g12a"
"Ostc",0.0162423296947841,0.091652291295611,0.636,0.579,1,"EPO_responsive","Ostc"
"Srp9",0.0164672554834021,0.0852007200664664,0.839,0.804,1,"EPO_responsive","Srp9"
"Rhno1",0.0165589430577723,0.10405604472277,0.312,0.263,1,"EPO_responsive","Rhno1"
"Polr2k",0.0166196252124196,0.0661590745710781,0.791,0.74,1,"EPO_responsive","Polr2k"
"Slc25a46",0.0166255098030172,0.114261606020578,0.512,0.46,1,"EPO_responsive","Slc25a46"
"Polr2i",0.0166720529132413,0.114482231138349,0.548,0.502,1,"EPO_responsive","Polr2i"
"Cfl2",0.0167110372200295,0.0993604522978236,0.312,0.259,1,"EPO_responsive","Cfl2"
"Dna2",0.0167268813597794,0.107560063694845,0.212,0.179,1,"EPO_responsive","Dna2"
"Arhgef39",0.0169093715474623,0.0815989904195995,0.145,0.106,1,"EPO_responsive","Arhgef39"
"Sephs1",0.0169270494032404,0.0843953285959209,0.203,0.154,1,"EPO_responsive","Sephs1"
"Rrp15",0.0171722859505932,0.114298615171334,0.412,0.365,1,"EPO_responsive","Rrp15"
"Ndufb4",0.0173280458301799,0.0926568220694086,0.773,0.738,1,"EPO_responsive","Ndufb4"
"Pgls",0.0174664861218037,0.0813619321141057,0.812,0.759,1,"EPO_responsive","Pgls"
"mt-Nd6",0.0178113462875659,0.0687362043263221,0.148,0.099,1,"EPO_responsive","mt-Nd6"
"Ndufaf4",0.0178322063362437,0.132863307912139,0.418,0.377,1,"EPO_responsive","Ndufaf4"
"Cfdp1",0.0180164028665997,0.105551838130678,0.627,0.574,1,"EPO_responsive","Cfdp1"
"Tceb1",0.0180873836205032,0.0696982774591717,0.739,0.676,1,"EPO_responsive","Tceb1"
"Aaas",0.0182552541888154,0.106022027514564,0.239,0.196,1,"EPO_responsive","Aaas"
"Med30",0.0185699146266901,0.110760744983907,0.394,0.349,1,"EPO_responsive","Med30"
"Ipo7",0.0186409670325753,0.108678861912728,0.361,0.311,1,"EPO_responsive","Ipo7"
"Chchd6",0.0186895551599673,0.123942659910219,0.285,0.245,1,"EPO_responsive","Chchd6"
"Clspn",0.0190242324911037,0.126727777784147,0.303,0.262,1,"EPO_responsive","Clspn"
"Casc5",0.0191122222183274,0.0831706971260988,0.212,0.164,1,"EPO_responsive","Casc5"
"Rqcd1",0.0191154274761297,0.106668278001118,0.27,0.228,1,"EPO_responsive","Rqcd1"
"Ncs1",0.0192703598726994,0.0819862313734913,0.127,0.088,1,"EPO_responsive","Ncs1"
"Coprs",0.0194650393849236,0.0765083422480135,0.121,0.082,1,"EPO_responsive","Coprs"
"Zfp422",0.0196156941194113,0.109381267613423,0.606,0.562,1,"EPO_responsive","Zfp422"
"Sec11a",0.0197244772331419,0.099589905837385,0.597,0.537,1,"EPO_responsive","Sec11a"
"Uba52",0.0197415812805408,0.0627106949313778,0.991,0.988,1,"EPO_responsive","Uba52"
"Cenpn",0.0197787164313028,0.0634751669720655,0.121,0.086,1,"EPO_responsive","Cenpn"
"Bcap29",0.0198002429892088,0.124342070117444,0.445,0.396,1,"EPO_responsive","Bcap29"
"Stt3b",0.0205223861366389,0.101624230573501,0.376,0.322,1,"EPO_responsive","Stt3b"
"Trappc13",0.0205766687450966,0.114064818691863,0.315,0.269,1,"EPO_responsive","Trappc13"
"Wdr74",0.0205860572500367,0.0981177878781495,0.339,0.291,1,"EPO_responsive","Wdr74"
"Wdr92",0.0205943012554567,0.0841719433758585,0.13,0.096,1,"EPO_responsive","Wdr92"
"Sirt7",0.0207023149542619,0.107635453630972,0.306,0.246,1,"EPO_responsive","Sirt7"
"Hmmr",0.0208228094576327,0.0765703237233302,0.173,0.119,1,"EPO_responsive","Hmmr"
"Raly",0.0209451210592013,0.0580975166676028,0.87,0.8,1,"EPO_responsive","Raly"
"Fam64a",0.021129242436749,0.0729288047141259,0.191,0.137,1,"EPO_responsive","Fam64a"
"mt-Nd2",0.0213300231026849,0.0813123668826328,0.988,0.992,1,"EPO_responsive","mt-Nd2"
"Polr2j",0.0214728021628333,0.0940174024496432,0.724,0.678,1,"EPO_responsive","Polr2j"
"Srsf6",0.0215354466892219,0.0997155230627433,0.736,0.684,1,"EPO_responsive","Srsf6"
"Rad1",0.0216125742620035,0.104390286380518,0.233,0.193,1,"EPO_responsive","Rad1"
"Psmg2",0.0216318496157188,0.120553284964541,0.318,0.28,1,"EPO_responsive","Psmg2"
"Fbl",0.0218435987524337,0.0853863344228161,0.776,0.735,1,"EPO_responsive","Fbl"
"Zmat2",0.0221531296240054,0.108019373178581,0.57,0.526,1,"EPO_responsive","Zmat2"
"Alkbh2",0.0226306102226803,0.0906964469149731,0.112,0.08,1,"EPO_responsive","Alkbh2"
"Brk1",0.0231705597684669,0.0887275135777885,0.812,0.778,1,"EPO_responsive","Brk1"
"Vdac3",0.0232931305163546,0.0698860925163673,0.752,0.681,1,"EPO_responsive","Vdac3"
"Ttk",0.0235632645658887,0.0793790460799993,0.133,0.106,1,"EPO_responsive","Ttk"
"Nmt21",0.0236496809205228,0.087866930812901,0.458,0.402,1,"EPO_responsive","Nmt2"
"Racgap1",0.0237699062176388,0.0814683493530493,0.236,0.184,1,"EPO_responsive","Racgap1"
"Rfc1",0.023784246963389,0.102986086679112,0.603,0.559,1,"EPO_responsive","Rfc1"
"Zcrb1",0.0239443217714261,0.0929344926680997,0.627,0.577,1,"EPO_responsive","Zcrb1"
"Fam96a",0.0240098708262133,0.0812286254683838,0.748,0.699,1,"EPO_responsive","Fam96a"
"Nqo1",0.0244907509450927,0.0853645436551032,0.248,0.196,1,"EPO_responsive","Nqo1"
"Dctn3",0.0245100946847804,0.0988224932724977,0.558,0.507,1,"EPO_responsive","Dctn3"
"Lrrc58",0.0245304295397546,0.0926063226466247,0.591,0.54,1,"EPO_responsive","Lrrc58"
"Polr2h",0.0248059044790589,0.100393171862745,0.518,0.466,1,"EPO_responsive","Polr2h"
"Cep57l1",0.0248905771809176,0.110185893083186,0.285,0.242,1,"EPO_responsive","Cep57l1"
"Hn1l",0.024906255787674,0.0959576594233081,0.458,0.406,1,"EPO_responsive","Hn1l"
"Nfkbid",0.0249209285464044,0.0690672649511501,0.127,0.089,1,"EPO_responsive","Nfkbid"
"Pcmt1",0.0249497368152787,0.103465882054431,0.579,0.531,1,"EPO_responsive","Pcmt1"
"Ptrh2",0.0252074740821146,0.105258260487406,0.364,0.317,1,"EPO_responsive","Ptrh2"
"Ogfod3",0.0256183861707228,0.107248205771794,0.161,0.139,1,"EPO_responsive","Ogfod3"
"Brca1",0.0257395081643332,0.070308879633229,0.127,0.093,1,"EPO_responsive","Brca1"
"Med9",0.0258549761521746,0.0947024045094605,0.367,0.311,1,"EPO_responsive","Med9"
"Myeov2",0.025937850181967,0.0993922175259776,0.797,0.781,1,"EPO_responsive","Myeov2"
"Slc25a10",0.0259573283035123,0.0714389405380745,0.142,0.107,1,"EPO_responsive","Slc25a10"
"Pigf",0.0259865246459882,0.0870072858127288,0.215,0.17,1,"EPO_responsive","Pigf"
"Gpaa1",0.0262804929303767,0.106809284755169,0.355,0.306,1,"EPO_responsive","Gpaa1"
"Sf3b6",0.0263757067013439,0.0829012475428133,0.873,0.829,1,"EPO_responsive","Sf3b6"
"Rrm1",0.0271529508214681,0.133395327605338,0.394,0.348,1,"EPO_responsive","Rrm1"
"Tfam",0.0272830685471336,0.111359649648543,0.427,0.384,1,"EPO_responsive","Tfam"
"Prelid1",0.0274122409694109,0.0903373972820769,0.742,0.696,1,"EPO_responsive","Prelid1"
"Oxct1",0.0277441297847686,0.0738431879223164,0.518,0.444,1,"EPO_responsive","Oxct1"
"Gnpnat1",0.0278298254338882,0.0852535702219853,0.342,0.281,1,"EPO_responsive","Gnpnat1"
"Tmem263",0.0278324189110628,0.0903238827885723,0.221,0.176,1,"EPO_responsive","Tmem263"
"Pole3",0.0280942687203431,0.103009719581717,0.506,0.468,1,"EPO_responsive","Pole3"
"Dctd",0.0283211316053438,0.103290948457778,0.285,0.238,1,"EPO_responsive","Dctd"
"Rrs1",0.0284188630627137,0.0923074895251823,0.455,0.396,1,"EPO_responsive","Rrs1"
"Atxn1",0.0286342533526369,0.0802542262065603,0.161,0.119,1,"EPO_responsive","Atxn1"
"Tcf19",0.0288075797738971,0.0997911747812245,0.27,0.219,1,"EPO_responsive","Tcf19"
"Adgrg3",0.0292757524996403,0.0860468924748282,0.212,0.165,1,"EPO_responsive","Adgrg3"
"mt-Nd3",0.0295131161882135,0.103583187624658,0.918,0.923,1,"EPO_responsive","mt-Nd3"
"Rad51c",0.0298726051557051,0.0683372903805086,0.13,0.096,1,"EPO_responsive","Rad51c"
"Ppic",0.0305624765535658,0.111787883272735,0.497,0.452,1,"EPO_responsive","Ppic"
"Tor2a",0.0306322833059036,0.0901532097419964,0.294,0.242,1,"EPO_responsive","Tor2a"
"Tmed2",0.0306449592307288,0.0859477330620808,0.821,0.792,1,"EPO_responsive","Tmed2"
"Lamtor2",0.0309130541055985,0.0910756932721348,0.715,0.682,1,"EPO_responsive","Lamtor2"
"Usp39",0.0310724793959332,0.105711232054057,0.27,0.233,1,"EPO_responsive","Usp39"
"Ndufb11",0.0312294178110769,0.0840056312219615,0.824,0.783,1,"EPO_responsive","Ndufb11"
"Mrpl14",0.0313780787248901,0.0880920828832876,0.745,0.706,1,"EPO_responsive","Mrpl14"
"Terf1",0.0314283360998821,0.0981496351691892,0.248,0.199,1,"EPO_responsive","Terf1"
"Ndufb8",0.0319062703624882,0.076868212830177,0.83,0.801,1,"EPO_responsive","Ndufb8"
"Ssx2ip",0.0320252719361081,0.0663036466112174,0.115,0.082,1,"EPO_responsive","Ssx2ip"
"Atp5g3",0.0320291321793919,0.0855010040107318,0.809,0.775,1,"EPO_responsive","Atp5g3"
"Acat1",0.0321796049917241,0.102454994143793,0.582,0.537,1,"EPO_responsive","Acat1"
"Cept1",0.0322006915821703,0.0737453733242927,0.179,0.132,1,"EPO_responsive","Cept1"
"Vrk1",0.0323165593541515,0.0968459257082482,0.376,0.332,1,"EPO_responsive","Vrk1"
"Ncaph",0.0324737565286186,0.0582708987658822,0.155,0.115,1,"EPO_responsive","Ncaph"
"Dedd",0.0326480903563039,0.0789892769604175,0.212,0.169,1,"EPO_responsive","Dedd"
"Polr3h",0.0327351502544487,0.0871761411693982,0.258,0.218,1,"EPO_responsive","Polr3h"
"Psmg4",0.0330894646655167,0.109754372204536,0.639,0.593,1,"EPO_responsive","Psmg4"
"Pmm1",0.033321296856847,0.0952119777898156,0.321,0.272,1,"EPO_responsive","Pmm1"
"Pigm",0.033396202696672,0.0874185953369734,0.121,0.093,1,"EPO_responsive","Pigm"
"Iqsec1",0.0334234856475027,0.077526467102851,0.191,0.135,1,"EPO_responsive","Iqsec1"
"Ctbp2",0.0337124272093551,0.0806232737846599,0.197,0.155,1,"EPO_responsive","Ctbp2"
"Smim7",0.0341677630422932,0.111304000158349,0.47,0.429,1,"EPO_responsive","Smim7"
"Chid1",0.0342569397756271,0.0701725262694483,0.152,0.111,1,"EPO_responsive","Chid1"
"Polr2d",0.0345756903850204,0.0915090360970392,0.448,0.4,1,"EPO_responsive","Polr2d"
"Orc2",0.034749866942084,0.0860981579468788,0.261,0.22,1,"EPO_responsive","Orc2"
"Thyn1",0.0349118632897637,0.0766413068463415,0.433,0.373,1,"EPO_responsive","Thyn1"
"Ube2v2",0.0349639754990772,0.0913615672063388,0.418,0.365,1,"EPO_responsive","Ube2v2"
"Trim59",0.035008664913201,0.0704328612232422,0.264,0.208,1,"EPO_responsive","Trim59"
"Bex6",0.0351224752169088,0.0749337323032908,0.148,0.107,1,"EPO_responsive","Bex6"
"Hacd1",0.0351574393585506,0.0898122198081395,0.4,0.349,1,"EPO_responsive","Hacd1"
"Ssna1",0.0360249754687294,0.115408206825939,0.688,0.662,1,"EPO_responsive","Ssna1"
"Ccdc18",0.0361206622761934,0.0630913515274932,0.118,0.089,1,"EPO_responsive","Ccdc18"
"Cep295",0.0367134853280822,0.0978804369990782,0.345,0.308,1,"EPO_responsive","Cep295"
"Mrpl27",0.0368235078899031,0.0944942158703023,0.412,0.364,1,"EPO_responsive","Mrpl27"
"Wbscr22",0.0368515002248027,0.0949587690721563,0.27,0.238,1,"EPO_responsive","Wbscr22"
"Klhdc4",0.036932964424622,0.058697854008584,0.142,0.102,1,"EPO_responsive","Klhdc4"
"Cdc37",0.0369762206687589,0.0738978952577256,0.794,0.747,1,"EPO_responsive","Cdc37"
"Sms",0.0370454030505419,0.0810005574327073,0.582,0.526,1,"EPO_responsive","Sms"
"Psmg3",0.0372456412488849,0.0968559341872059,0.303,0.267,1,"EPO_responsive","Psmg3"
"Lage3",0.0375813016323662,0.0908478288957382,0.712,0.67,1,"EPO_responsive","Lage3"
"Sass6",0.0375851394870956,0.0688762035558923,0.148,0.113,1,"EPO_responsive","Sass6"
"Cisd3",0.0385294282718783,0.0865058922538594,0.161,0.118,1,"EPO_responsive","Cisd3"
"Actr10",0.0392350792912025,0.0892321712516351,0.306,0.265,1,"EPO_responsive","Actr10"
"Vdac1",0.0394149506795515,0.104018209331795,0.703,0.671,1,"EPO_responsive","Vdac1"
"Rab5a",0.0395472971181048,0.0959537266329398,0.352,0.301,1,"EPO_responsive","Rab5a"
"Dnaaf2",0.0398567255065218,0.0888188471829436,0.23,0.197,1,"EPO_responsive","Dnaaf2"
"Slc7a5",0.0399805828817646,0.0750760833734455,0.176,0.141,1,"EPO_responsive","Slc7a5"
"Smim10l1",0.0401255353533924,0.104130661707966,0.497,0.455,1,"EPO_responsive","Smim10l1"
"S100a10",0.040127206728194,0.0545532899872112,0.761,0.707,1,"EPO_responsive","S100a10"
"Snrnp27",0.0406246503534685,0.0763981858386087,0.639,0.599,1,"EPO_responsive","Snrnp27"
"Tmpo",0.0410642651098431,0.108855535619247,0.624,0.58,1,"EPO_responsive","Tmpo"
"Hccs",0.0410741027854434,0.0856948634882989,0.23,0.189,1,"EPO_responsive","Hccs"
"Mrps26",0.0412275815782043,0.103507804443294,0.594,0.556,1,"EPO_responsive","Mrps26"
"Farsb",0.0415901720994136,0.111077629716882,0.288,0.259,1,"EPO_responsive","Farsb"
"Sdhaf4",0.0416399431962794,0.0836587031010294,0.527,0.478,1,"EPO_responsive","Sdhaf4"
"Yrdc",0.0419865810404767,0.106042171411914,0.394,0.347,1,"EPO_responsive","Yrdc"
