"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Mrpl18",0.000283293710632676,0.0967932359475989,0.732,0.696,1,"EPO_treated","Mrpl18"
"Dtd1",0.000288841967117212,0.101646678292812,0.367,0.319,1,"EPO_treated","Dtd1"
"H2afy",0.000294906274210365,0.104936027940422,0.929,0.92,1,"EPO_treated","H2afy"
"Suclg1",0.000313206638800197,0.0990513199763117,0.557,0.504,1,"EPO_treated","Suclg1"
"Rbm45",0.000313687440232416,0.0726731709475545,0.173,0.117,1,"EPO_treated","Rbm45"
"Otub1",0.000320496739392272,0.132097250880325,0.376,0.339,1,"EPO_treated","Otub1"
"Itpripl1",0.0003303352099316,0.0864121258342097,0.141,0.104,1,"EPO_treated","Itpripl1"
"Cks1b",0.000375224835500713,0.116553547264144,0.631,0.591,1,"EPO_treated","Cks1b"
"Pdcd5",0.000380752943864374,0.0931997677684453,0.747,0.706,1,"EPO_treated","Pdcd5"
"Sec61b",0.000398162867813272,0.0920941281911447,0.94,0.938,1,"EPO_treated","Sec61b"
"Adk",0.00041377005578602,0.0888797285133263,0.264,0.217,1,"EPO_treated","Adk"
"Nqo1",0.000416552493181448,0.0963257705884399,0.224,0.179,1,"EPO_treated","Nqo1"
"Mgmt",0.000421837716105887,0.0833164686293848,0.163,0.126,1,"EPO_treated","Mgmt"
"Btf3",0.000426922883009572,0.0656850272556375,0.987,0.984,1,"EPO_treated","Btf3"
"Vamp8",0.000479642627260443,0.0812234654885939,0.966,0.966,1,"EPO_treated","Vamp8"
"Ptges3",0.000486509319493108,0.104366152517581,0.812,0.791,1,"EPO_treated","Ptges3"
"Fkbp11",0.000503128487183656,0.0830617820187246,0.156,0.117,1,"EPO_treated","Fkbp11"
"Uxt",0.000512690736862674,0.102899821900288,0.295,0.26,1,"EPO_treated","Uxt"
"Sdf2l1",0.000518776373662443,0.120017813206879,0.447,0.403,1,"EPO_treated","Sdf2l1"
"Nhp2",0.000548970504502005,0.098741903357848,0.771,0.747,1,"EPO_treated","Nhp2"
"Pitpnc1",0.000557272426681449,0.0992168707180147,0.365,0.313,1,"EPO_treated","Pitpnc1"
"Cmc2",0.000560103083745845,0.0922354526512341,0.413,0.366,1,"EPO_treated","Cmc2"
"Lsm7",0.000561320121544591,0.103301521306936,0.582,0.545,1,"EPO_treated","Lsm7"
"Pfdn6",0.00063270942418622,0.0966496736377949,0.595,0.553,1,"EPO_treated","Pfdn6"
"Rheb",0.000643753148810356,0.102186093566846,0.677,0.648,1,"EPO_treated","Rheb"
"Cmc1",0.000655299678318735,0.104229537113909,0.408,0.365,1,"EPO_treated","Cmc1"
"Wdr76",0.000656651628371014,0.110023832784905,0.355,0.312,1,"EPO_treated","Wdr76"
"Nme1",0.000663649294731236,0.10246435162332,0.834,0.821,1,"EPO_treated","Nme1"
"Npm3",0.000675973373487932,0.104358081908768,0.707,0.679,1,"EPO_treated","Npm3"
"Crip1",0.00069072125890007,0.0871436051293308,0.893,0.877,1,"EPO_treated","Crip1"
"Smim3",0.000722952902021076,0.094413052216594,0.385,0.342,1,"EPO_treated","Smim3"
"Stmn1",0.000727374485060952,0.0774676480671013,0.94,0.929,1,"EPO_treated","Stmn1"
"Dbi",0.000728576347976726,0.0898075185568248,0.87,0.855,1,"EPO_treated","Dbi"
"Hmgb1",0.000730341994868931,0.0796355270967246,0.986,0.986,1,"EPO_treated","Hmgb1"
"Myc",0.00073285558305542,0.117377031773522,0.479,0.435,1,"EPO_treated","Myc"
"Cmss1",0.000786429782221551,0.069946940864694,0.116,0.09,1,"EPO_treated","Cmss1"
"Dph3",0.000795885088165949,0.0947188864011198,0.473,0.437,1,"EPO_treated","Dph3"
"Uqcc2",0.000830409014414499,0.103857232623557,0.724,0.705,1,"EPO_treated","Uqcc2"
"Flnb",0.000841322961924616,0.0826278849043723,0.106,0.083,1,"EPO_treated","Flnb"
"Naa38",0.000902018282329616,0.0920996722985119,0.636,0.6,1,"EPO_treated","Naa38"
"Srm",0.000903765497361902,0.11733972514012,0.521,0.494,1,"EPO_treated","Srm"
"Itgb3bp",0.00104650718136441,0.10991309318075,0.303,0.275,1,"EPO_treated","Itgb3bp"
"Ndufc1",0.00115481692734915,0.0879219833801435,0.771,0.748,1,"EPO_treated","Ndufc1"
"Tceb2",0.00115976213973032,0.0763366600297899,0.953,0.954,1,"EPO_treated","Tceb2"
"Vma21",0.00117026887001238,0.090646136749654,0.394,0.35,1,"EPO_treated","Vma21"
"Romo1",0.0012422070342302,0.0843162927085002,0.852,0.843,1,"EPO_treated","Romo1"
"Smim10l1",0.00125019681010411,0.101566723792247,0.481,0.438,1,"EPO_treated","Smim10l1"
"Mrpl12",0.00126891723283351,0.112350662974864,0.655,0.635,1,"EPO_treated","Mrpl12"
"Runx3",0.00136005185135817,0.111209862683441,0.562,0.519,1,"EPO_treated","Runx3"
"Zfhx3",0.00141224145499398,0.0871360477745752,0.166,0.132,1,"EPO_treated","Zfhx3"
"Snrpd2",0.00148562728858601,0.0904381881418104,0.876,0.869,1,"EPO_treated","Snrpd2"
"Haus1",0.00154800030276248,0.0968006653069177,0.251,0.224,1,"EPO_treated","Haus1"
"Polr2k",0.0015589557867866,0.0689904185962378,0.76,0.732,1,"EPO_treated","Polr2k"
"Slirp",0.00162834462138394,0.076773393610406,0.671,0.634,1,"EPO_treated","Slirp"
"Gsk3b",0.00166945093848653,0.0688045591809276,0.602,0.562,1,"EPO_treated","Gsk3b"
"Msra",0.00173713783316163,0.0846167025582828,0.181,0.154,1,"EPO_treated","Msra"
"Anapc13",0.00180224830419949,0.0975817503062224,0.663,0.638,1,"EPO_treated","Anapc13"
"Ndufb2",0.00181174579486078,0.0946690485809349,0.75,0.734,1,"EPO_treated","Ndufb2"
"Nhp2l1",0.00188825063987858,0.103116783358252,0.83,0.821,1,"EPO_treated","Nhp2l1"
"Mrpl36",0.00189011741180862,0.0876653750952356,0.59,0.554,1,"EPO_treated","Mrpl36"
"U2af1",0.00191867779637611,0.0776961046915354,0.803,0.773,1,"EPO_treated","U2af1"
"Cox6b1",0.00193231990853062,0.0721771646121745,0.957,0.961,1,"EPO_treated","Cox6b1"
"C1d",0.00194956504947159,0.10232565885543,0.64,0.615,1,"EPO_treated","C1d"
"Sema4b",0.00197756996806791,0.0736921212054074,0.251,0.204,1,"EPO_treated","Sema4b"
"Ssr4",0.00209257420603503,0.0732107818384808,0.881,0.87,1,"EPO_treated","Ssr4"
"Fdps",0.00209545180066641,0.0996068054799746,0.622,0.594,1,"EPO_treated","Fdps"
"Pgk1",0.00216532898842347,0.0923878528074613,0.249,0.222,1,"EPO_treated","Pgk1"
"Smyd3",0.00217691701788999,0.0674736513967186,0.115,0.09,1,"EPO_treated","Smyd3"
"Hmgn2",0.00219728184346128,0.0749131399195995,0.942,0.927,1,"EPO_treated","Hmgn2"
"Srsf3",0.00223275866865239,0.0724150288718071,0.913,0.907,1,"EPO_treated","Srsf3"
"Uqcrb",0.00232614544997002,0.0779403461299442,0.937,0.929,1,"EPO_treated","Uqcrb"
"Cox5b",0.0025640845889449,0.0734691183971741,0.916,0.91,1,"EPO_treated","Cox5b"
"Fbxo46",0.00264471775624003,0.0778016572625918,0.188,0.15,1,"EPO_treated","Fbxo46"
"Hist1h2ap",0.0028578174422771,0.249849133203824,0.452,0.43,1,"EPO_treated","Hist1h2ap"
"Dtymk",0.00287379787573411,0.0951285953286292,0.703,0.678,1,"EPO_treated","Dtymk"
"Hnrnpa3",0.00287631070685273,0.0684994820003657,0.862,0.834,1,"EPO_treated","Hnrnpa3"
"Ndufb8",0.00288647865859011,0.0694885723315843,0.814,0.795,1,"EPO_treated","Ndufb8"
"Bcap29",0.00290940454116712,0.0927229655748087,0.419,0.385,1,"EPO_treated","Bcap29"
"Cux1",0.00305094500346176,0.0948694191249053,0.808,0.804,1,"EPO_treated","Cux1"
"Sms",0.00306911965701207,0.0860334278251095,0.551,0.513,1,"EPO_treated","Sms"
"Ndufs6",0.0030982238862648,0.0721535473165844,0.692,0.654,1,"EPO_treated","Ndufs6"
"Ubl4a",0.00312624588233121,0.0880367391417664,0.469,0.437,1,"EPO_treated","Ubl4a"
"Lsm2",0.00313883885869827,0.0892585957128478,0.687,0.655,1,"EPO_treated","Lsm2"
"Fam69b",0.00316787688578968,0.0924327220164431,0.403,0.368,1,"EPO_treated","Fam69b"
"Slc39a11",0.00330693585668135,0.075706727450277,0.153,0.128,1,"EPO_treated","Slc39a11"
"Dcaf6",0.00345742447995225,0.0646544139946244,0.124,0.095,1,"EPO_treated","Dcaf6"
"Atox1",0.00361005950531703,0.0833060964148837,0.842,0.83,1,"EPO_treated","Atox1"
"Rsu1",0.00404519647849129,0.0888414386307523,0.473,0.441,1,"EPO_treated","Rsu1"
"Clpp",0.00405351616196563,0.0825675333784237,0.443,0.406,1,"EPO_treated","Clpp"
"Sumo1",0.00405760785019255,0.0724228935503224,0.862,0.846,1,"EPO_treated","Sumo1"
"Nme4",0.00426817924021872,0.0902627887962608,0.457,0.43,1,"EPO_treated","Nme4"
"Lrrc8a",0.00429042669018536,0.0731919142352597,0.26,0.222,1,"EPO_treated","Lrrc8a"
"Tipin",0.0043915059141898,0.0898153398054118,0.708,0.684,1,"EPO_treated","Tipin"
"Cuta",0.00445134649574068,0.0749613777220564,0.732,0.705,1,"EPO_treated","Cuta"
"Ndufs7",0.00452039551893311,0.083707185129789,0.734,0.715,1,"EPO_treated","Ndufs7"
"Pfn1",0.0046662870956579,0.0521733232278128,0.991,0.992,1,"EPO_treated","Pfn1"
"Lcmt1",0.00472419181265032,0.074566714447648,0.235,0.201,1,"EPO_treated","Lcmt1"
"Asap2",0.00487389103310191,0.0578938751488426,0.109,0.085,1,"EPO_treated","Asap2"
"S100a6",0.00488895725556282,0.101822794050568,0.815,0.795,1,"EPO_treated","S100a6"
"Myh9",0.00507032387893875,0.0540678549258571,0.697,0.666,1,"EPO_treated","Myh9"
"Ebna1bp2",0.00516219627822902,0.0877878642320153,0.619,0.593,1,"EPO_treated","Ebna1bp2"
"Mycbp",0.00524918836110874,0.084467173460816,0.366,0.334,1,"EPO_treated","Mycbp"
"Snd1",0.00528381273673903,0.0860367800125346,0.265,0.236,1,"EPO_treated","Snd1"
"Sephs2",0.00533376503156616,0.0802469297586891,0.497,0.47,1,"EPO_treated","Sephs2"
"Dcun1d5",0.00539115531323316,0.0890121928864257,0.569,0.546,1,"EPO_treated","Dcun1d5"
"N6amt1",0.00548488680059422,0.074322862869363,0.205,0.171,1,"EPO_treated","N6amt1"
"Polr2f",0.00559103773846874,0.0903819021623931,0.767,0.763,1,"EPO_treated","Polr2f"
"Gtf2h5",0.00559348390757752,0.0953586039078143,0.58,0.556,1,"EPO_treated","Gtf2h5"
"Park7",0.00565298901959268,0.078158473733529,0.905,0.905,1,"EPO_treated","Park7"
"Wbscr16",0.00568502736466804,0.0615506799808384,0.116,0.096,1,"EPO_treated","Wbscr16"
"Srsf10",0.00570538098237049,0.0786652043620535,0.567,0.531,1,"EPO_treated","Srsf10"
"Nudt1",0.00571371434190001,0.0770869322412995,0.239,0.212,1,"EPO_treated","Nudt1"
"Neurl3",0.00591769805334004,0.0937506996262931,0.473,0.441,1,"EPO_treated","Neurl3"
"Rbm3",0.0060209339849401,0.0580735378910302,0.947,0.938,1,"EPO_treated","Rbm3"
"Stx8",0.00609423496287017,0.0692221003290205,0.177,0.146,1,"EPO_treated","Stx8"
"Ydjc",0.00618193409992459,0.084584874536588,0.223,0.198,1,"EPO_treated","Ydjc"
"Sec11c",0.00629157323747658,0.0867686913018522,0.707,0.683,1,"EPO_treated","Sec11c"
"Sh3bgrl3",0.00649889279525464,0.0681710493978169,0.955,0.955,1,"EPO_treated","Sh3bgrl3"
"mt-Nd2",0.00658358123178469,0.0535945165257479,0.992,0.991,1,"EPO_treated","mt-Nd2"
"Hint3",0.00667032277657721,0.0731178210178439,0.185,0.157,1,"EPO_treated","Hint3"
"Mrpl20",0.00677932804405713,0.0851706534326702,0.654,0.638,1,"EPO_treated","Mrpl20"
"Eif1ax",0.00709940355846306,0.0685609505387266,0.708,0.681,1,"EPO_treated","Eif1ax"
"Prkce",0.00716161084958141,0.0575376133758763,0.149,0.118,1,"EPO_treated","Prkce"
"Ube2c",0.00724054311568597,0.170939819491759,0.193,0.164,1,"EPO_treated","Ube2c"
"Hscb",0.00724390161647547,0.0795724109414671,0.467,0.435,1,"EPO_treated","Hscb"
"Ece2",0.00772613838822426,0.0683366612193455,0.208,0.18,1,"EPO_treated","Ece2"
"Stt3b",0.00775283976815119,0.066703605764274,0.345,0.31,1,"EPO_treated","Stt3b"
"Timm9",0.00783943682604212,0.0814324643802413,0.345,0.313,1,"EPO_treated","Timm9"
"Mrps15",0.00786919279497232,0.0764965808001489,0.535,0.502,1,"EPO_treated","Mrps15"
"Apitd1",0.00802763545119709,0.078713931600649,0.317,0.288,1,"EPO_treated","Apitd1"
"Pomp",0.00807639263053518,0.0742203383570208,0.881,0.868,1,"EPO_treated","Pomp"
"Carnmt1",0.00810368951045305,0.0944934222176833,0.379,0.36,1,"EPO_treated","Carnmt1"
"Ube2l3",0.00814176603443392,0.0849953120150173,0.675,0.654,1,"EPO_treated","Ube2l3"
"Ndufaf2",0.00818728240586965,0.0838973125586933,0.411,0.382,1,"EPO_treated","Ndufaf2"
"Hyou1",0.00836957934033977,0.070914420773688,0.142,0.114,1,"EPO_treated","Hyou1"
"Minos1",0.00841071134749387,0.0783327320903078,0.852,0.845,1,"EPO_treated","Minos1"
"Psme2b",0.00845843984084612,0.0666208537014365,0.226,0.195,1,"EPO_treated","Psme2b"
"Lsm4",0.00852218901845492,0.0866123883047873,0.757,0.75,1,"EPO_treated","Lsm4"
"Ndufb9",0.00867390575959199,0.0834266910965595,0.836,0.834,1,"EPO_treated","Ndufb9"
"Elovl6",0.00867714706614758,0.0689589166922379,0.174,0.148,1,"EPO_treated","Elovl6"
"Zfp593",0.00907826551270921,0.069411150307535,0.313,0.283,1,"EPO_treated","Zfp593"
"Bbip1",0.00909040161833998,0.0863940652779102,0.419,0.393,1,"EPO_treated","Bbip1"
"Dnajc24",0.00917399096473709,0.0827160424351548,0.21,0.186,1,"EPO_treated","Dnajc24"
"Tma7",0.00918158864709776,0.0642214482464358,0.948,0.948,1,"EPO_treated","Tma7"
"Hspbp1",0.0092607113783872,0.0886740094083768,0.348,0.324,1,"EPO_treated","Hspbp1"
"Mrpl11",0.00965377316147623,0.0866405469353941,0.441,0.42,1,"EPO_treated","Mrpl11"
"Stra13",0.0097727988752422,0.0724789658840674,0.739,0.715,1,"EPO_treated","Stra13"
"Lrrc58",0.00978697524833842,0.0880425499670251,0.557,0.535,1,"EPO_treated","Lrrc58"
"Fkbp2",0.00983257797320702,0.0690878200818056,0.501,0.47,1,"EPO_treated","Fkbp2"
"Hacd1",0.00997857154291156,0.0796547581497313,0.369,0.34,1,"EPO_treated","Hacd1"
"Tex30",0.0101922512385282,0.076689273796378,0.317,0.288,1,"EPO_treated","Tex30"
"Ube2n",0.0106679185910385,0.0696766926628865,0.712,0.684,1,"EPO_treated","Ube2n"
"Dynlrb1",0.0109206724630505,0.0583467039685184,0.825,0.809,1,"EPO_treated","Dynlrb1"
"Rsrc1",0.0110012953581842,0.086478437062809,0.293,0.27,1,"EPO_treated","Rsrc1"
"Pmm1",0.0110520387318263,0.0669449879773662,0.292,0.263,1,"EPO_treated","Pmm1"
"Set",0.0112159469749603,0.0640077724252355,0.925,0.918,1,"EPO_treated","Set"
"Iqsec1",0.0113645956172342,0.0573756052836251,0.157,0.125,1,"EPO_treated","Iqsec1"
"Timm13",0.0114070689187166,0.0805460262689401,0.794,0.785,1,"EPO_treated","Timm13"
"Tmem160",0.0114561104525882,0.0797946599439503,0.713,0.705,1,"EPO_treated","Tmem160"
"Lsm3",0.0116351451917038,0.0791880871045956,0.786,0.773,1,"EPO_treated","Lsm3"
"Dph5",0.0117023597083118,0.100091321324507,0.345,0.322,1,"EPO_treated","Dph5"
"Thyn1",0.0120741901151543,0.0782544509828483,0.393,0.366,1,"EPO_treated","Thyn1"
"Ndufb7",0.0121160192057648,0.0736654852793885,0.792,0.777,1,"EPO_treated","Ndufb7"
"Foxo3",0.0121264127902484,0.0628481053694272,0.357,0.319,1,"EPO_treated","Foxo3"
"Snrnp25",0.0121557384239205,0.0753834215731837,0.423,0.401,1,"EPO_treated","Snrnp25"
"Trmt112",0.0121909815312106,0.0648676084572699,0.89,0.882,1,"EPO_treated","Trmt112"
"Coq4",0.0122850126135959,0.0684426012092967,0.129,0.111,1,"EPO_treated","Coq4"
"Arpc5l",0.0127954491392645,0.077816259475151,0.563,0.543,1,"EPO_treated","Arpc5l"
"Ndufb3",0.0128777149217944,0.0796494354263342,0.704,0.692,1,"EPO_treated","Ndufb3"
"Dctn4",0.0128880007363602,0.0702490815692209,0.3,0.263,1,"EPO_treated","Dctn4"
"Mrpl34",0.0129897118433088,0.0700635978690156,0.65,0.629,1,"EPO_treated","Mrpl34"
"Hprt",0.0130752377304978,0.0627546489716455,0.715,0.689,1,"EPO_treated","Hprt"
"H2afz",0.0130842317020671,0.0701703604130803,0.991,0.988,1,"EPO_treated","H2afz"
"Pole4",0.0131152587357065,0.0841511065017102,0.667,0.658,1,"EPO_treated","Pole4"
"Lamtor4",0.0131377463663796,0.0783326604941106,0.677,0.658,1,"EPO_treated","Lamtor4"
"Txnl4a",0.0131522413097101,0.0528931863570018,0.472,0.431,1,"EPO_treated","Txnl4a"
"Smim4",0.013495534477866,0.0848363654976629,0.592,0.576,1,"EPO_treated","Smim4"
"Fdft1",0.0136037760372564,0.0741999249261969,0.229,0.208,1,"EPO_treated","Fdft1"
"Rap2b",0.0137098734484028,0.0672760427833983,0.296,0.262,1,"EPO_treated","Rap2b"
"Lsm6",0.013728969211155,0.0724647712807718,0.739,0.726,1,"EPO_treated","Lsm6"
"Med13l",0.0143207837000171,0.0723386188544856,0.244,0.215,1,"EPO_treated","Med13l"
"Ndufa5",0.0144738117941475,0.0781408286752805,0.732,0.725,1,"EPO_treated","Ndufa5"
"Fry",0.0146441820471528,0.062272304498866,0.109,0.09,1,"EPO_treated","Fry"
"Ndufa12",0.0147873735487181,0.0870454668008136,0.788,0.784,1,"EPO_treated","Ndufa12"
"Mrps18c",0.0150267225128837,0.0810989826253448,0.606,0.589,1,"EPO_treated","Mrps18c"
"Diaph3",0.0150719774103465,0.0798560063714467,0.3,0.28,1,"EPO_treated","Diaph3"
"Sfxn1",0.0164369369463797,0.062745457460238,0.565,0.536,1,"EPO_treated","Sfxn1"
"Oxct1",0.0168989989305336,0.0655580640145421,0.466,0.437,1,"EPO_treated","Oxct1"
"RP23-6I17.1",0.0174399270680437,0.0643951428134871,0.151,0.128,1,"EPO_treated","RP23-6I17.1"
"Cdk4",0.0177322496151289,0.0557331158880887,0.84,0.821,1,"EPO_treated","Cdk4"
"Fchsd2",0.0177474852896309,0.0825454117631715,0.486,0.464,1,"EPO_treated","Fchsd2"
"Fbl",0.0182414426197963,0.0661089813944642,0.746,0.733,1,"EPO_treated","Fbl"
"Ier3",0.018290271056997,0.0784641250861022,0.169,0.148,1,"EPO_treated","Ier3"
"Gins1",0.0186903250216099,0.0593562596753633,0.165,0.145,1,"EPO_treated","Gins1"
"Ppa2",0.0188803052084591,0.0711382101669067,0.319,0.289,1,"EPO_treated","Ppa2"
"Toporsos",0.0189273520193029,0.0711498383884636,0.516,0.489,1,"EPO_treated","Toporsos"
"Yrdc",0.0192184635196255,0.0856913673551772,0.361,0.343,1,"EPO_treated","Yrdc"
"Ost4",0.0193782284463195,0.0559821486554317,0.937,0.937,1,"EPO_treated","Ost4"
"Xpo4",0.0198086976850662,0.0551481883777942,0.131,0.109,1,"EPO_treated","Xpo4"
"Rabgap1l",0.0199545570499111,0.0695743801183332,0.415,0.38,1,"EPO_treated","Rabgap1l"
"Tk1",0.0200285274946057,0.0796752344749093,0.32,0.29,1,"EPO_treated","Tk1"
"Ctnnbip1",0.0200713719393871,0.0635225859694387,0.255,0.226,1,"EPO_treated","Ctnnbip1"
"Pcgf5",0.0201507363178268,0.0825057524128131,0.389,0.368,1,"EPO_treated","Pcgf5"
"Timm10",0.0209438659622465,0.0762246966344486,0.385,0.361,1,"EPO_treated","Timm10"
"Capzb",0.0213757498230917,0.0509209770513173,0.769,0.746,1,"EPO_treated","Capzb"
"Ran",0.0219757833678986,0.0651409931159423,0.943,0.944,1,"EPO_treated","Ran"
"Atp6v1g1",0.0220232471226741,0.0553516619510579,0.867,0.85,1,"EPO_treated","Atp6v1g1"
"Atp5g3",0.0222081449638536,0.064569834075517,0.786,0.771,1,"EPO_treated","Atp5g3"
"Bag1",0.0224800670976584,0.0760245917510138,0.771,0.772,1,"EPO_treated","Bag1"
"l7Rn6",0.0224824368099251,0.0822465635497037,0.459,0.443,1,"EPO_treated","l7Rn6"
"Mphosph10",0.022665674396258,0.0766926120972231,0.345,0.317,1,"EPO_treated","Mphosph10"
"Ndufb4",0.0234968983435612,0.0597039045994265,0.754,0.729,1,"EPO_treated","Ndufb4"
"Chchd10",0.0236376064811031,0.0732368666026582,0.271,0.245,1,"EPO_treated","Chchd10"
"Nudc",0.0237719488563398,0.0591384387294185,0.758,0.736,1,"EPO_treated","Nudc"
"Vapa",0.0237909159071166,0.0705830815029798,0.704,0.686,1,"EPO_treated","Vapa"
"Comtd1",0.0240078887419986,0.0681145749718255,0.209,0.191,1,"EPO_treated","Comtd1"
"Chchd6",0.0246117249045822,0.0751653540354254,0.258,0.24,1,"EPO_treated","Chchd6"
"Tmem263",0.0246589286483029,0.0678918524312422,0.19,0.172,1,"EPO_treated","Tmem263"
"Myo10",0.0248691300074203,0.0510531466305499,0.114,0.094,1,"EPO_treated","Myo10"
"Cfdp1",0.0249492475264451,0.0669679381530712,0.587,0.572,1,"EPO_treated","Cfdp1"
"Nip7",0.0249782726361238,0.0829142264798574,0.403,0.376,1,"EPO_treated","Nip7"
"Nedd8",0.0254265980812152,0.0691827995327987,0.876,0.877,1,"EPO_treated","Nedd8"
"Commd1",0.0254411765074442,0.0661422168365391,0.477,0.454,1,"EPO_treated","Commd1"
"Cd320",0.025694092893345,0.0636506250688221,0.237,0.215,1,"EPO_treated","Cd320"
"Rnf219",0.0258321547589509,0.0740668355565384,0.418,0.398,1,"EPO_treated","Rnf219"
"Usp40",0.0258848098332746,0.0628828228297872,0.19,0.168,1,"EPO_treated","Usp40"
"Cisd3",0.0264037294909664,0.0618943268712094,0.132,0.113,1,"EPO_treated","Cisd3"
"Mrps5",0.0266929069189016,0.0721215671658894,0.491,0.468,1,"EPO_treated","Mrps5"
"Gem",0.0267431293791469,0.10214494675243,0.227,0.21,1,"EPO_treated","Gem"
"Psme2",0.0268016650072218,0.0613970566906565,0.648,0.626,1,"EPO_treated","Psme2"
"C1qbp",0.0270590185204099,0.0786373220839303,0.752,0.751,1,"EPO_treated","C1qbp"
"Surf2",0.0271094100569335,0.0555648638618884,0.197,0.174,1,"EPO_treated","Surf2"
"Ap1s3",0.0272533980066794,0.0642765569135904,0.147,0.131,1,"EPO_treated","Ap1s3"
"Mtx2",0.0272963964422547,0.0686247581291524,0.374,0.349,1,"EPO_treated","Mtx2"
"Foxn3",0.0275404554918541,0.0736473702797881,0.325,0.304,1,"EPO_treated","Foxn3"
"Agpat4",0.0275814650887694,0.0615774381391262,0.121,0.103,1,"EPO_treated","Agpat4"
"Fkbp1a",0.0279800453570433,0.0792201799907026,0.779,0.768,1,"EPO_treated","Fkbp1a"
"Rdm1",0.0282515372436149,0.0564919265302398,0.177,0.153,1,"EPO_treated","Rdm1"
"Ccdc85b",0.0285538047102149,0.0534460453308095,0.195,0.166,1,"EPO_treated","Ccdc85b"
"Triap1",0.0287178702134678,0.0628875794811375,0.274,0.25,1,"EPO_treated","Triap1"
"Bola2",0.028910088872496,0.0882402793709052,0.744,0.745,1,"EPO_treated","Bola2"
"Thoc7",0.0290692468568896,0.0676062294336364,0.753,0.737,1,"EPO_treated","Thoc7"
"Shisa8",0.0292823399760274,0.0762657728690019,0.384,0.356,1,"EPO_treated","Shisa8"
"Ndufs3",0.0295902159830833,0.0751806359856845,0.52,0.503,1,"EPO_treated","Ndufs3"
"Cks2",0.0298539736761644,0.105089560898327,0.651,0.647,1,"EPO_treated","Cks2"
"Sf3b5",0.0302634773811933,0.0577994720287671,0.797,0.784,1,"EPO_treated","Sf3b5"
"Ube2v2",0.0302991863319461,0.063932039296567,0.383,0.358,1,"EPO_treated","Ube2v2"
"Tmem19",0.0306818576633831,0.0593818041074417,0.151,0.134,1,"EPO_treated","Tmem19"
"Tssc1",0.0313349419855972,0.0514247957515637,0.126,0.107,1,"EPO_treated","Tssc1"
"Tsr2",0.031356662950837,0.0509206777575786,0.201,0.175,1,"EPO_treated","Tsr2"
"Cfl2",0.0313834084607861,0.0617709610739416,0.276,0.253,1,"EPO_treated","Cfl2"
"Mpc1",0.0319261334969171,0.0651301707089136,0.631,0.617,1,"EPO_treated","Mpc1"
"Mrpl3",0.0319301599329863,0.0640259164141561,0.282,0.258,1,"EPO_treated","Mrpl3"
"Hmgn5",0.0319791722222315,0.0803650573219559,0.468,0.447,1,"EPO_treated","Hmgn5"
"Commd3",0.0319927654885984,0.0942092242407431,0.58,0.576,1,"EPO_treated","Commd3"
"Cnot7",0.0323839842632993,0.0707588076121777,0.326,0.309,1,"EPO_treated","Cnot7"
"Vkorc1",0.0325170222182883,0.0659951013963342,0.499,0.48,1,"EPO_treated","Vkorc1"
"Ube2d1",0.0325546792784805,0.0630805928701049,0.197,0.182,1,"EPO_treated","Ube2d1"
"Mrps33",0.0328420619406848,0.0741969658442823,0.766,0.759,1,"EPO_treated","Mrps33"
"Tmem123",0.0331318160568321,0.0746730732046774,0.591,0.577,1,"EPO_treated","Tmem123"
"Memo1",0.03328530656072,0.0596933729832023,0.274,0.254,1,"EPO_treated","Memo1"
"Rtfdc1",0.033779130088767,0.0707687304605011,0.345,0.326,1,"EPO_treated","Rtfdc1"
"Zmat2",0.0343968326759997,0.0616905382772768,0.541,0.52,1,"EPO_treated","Zmat2"
"Psmg3",0.0352549540321329,0.068086012128054,0.279,0.263,1,"EPO_treated","Psmg3"
"Arl3",0.0355635122337817,0.0523074607817333,0.253,0.225,1,"EPO_treated","Arl3"
"Eef1d",0.0357073474530201,0.0551417841557098,0.908,0.908,1,"EPO_treated","Eef1d"
"Med28",0.0357117359675715,0.0612987172302419,0.665,0.652,1,"EPO_treated","Med28"
"Ppih",0.0361074737409864,0.0581933867146309,0.357,0.331,1,"EPO_treated","Ppih"
"Hmgb3",0.0363211412501818,0.0814588995146304,0.712,0.702,1,"EPO_treated","Hmgb3"
"Cnep1r1",0.0369611717301732,0.0592808893170295,0.21,0.186,1,"EPO_treated","Cnep1r1"
"Mrpl52",0.0372802467836691,0.0551172504627377,0.856,0.845,1,"EPO_treated","Mrpl52"
"Cyc1",0.0375493681299839,0.0677506068932621,0.598,0.582,1,"EPO_treated","Cyc1"
"Paqr5",0.0375798750492533,0.0595652189661651,0.124,0.103,1,"EPO_treated","Paqr5"
"Ascc1",0.0377511675234528,0.0626583728609121,0.251,0.227,1,"EPO_treated","Ascc1"
"Ndufv2",0.0381052898814456,0.0817513847046862,0.651,0.655,1,"EPO_treated","Ndufv2"
"Glrx2",0.0384061570235016,0.0658562215010025,0.391,0.372,1,"EPO_treated","Glrx2"
"Yod1",0.0385483783043968,0.0529664281777725,0.195,0.166,1,"EPO_treated","Yod1"
"Srp9",0.0388172263306061,0.0517685943483857,0.812,0.803,1,"EPO_treated","Srp9"
"Rrp15",0.0388807556891447,0.051683382079285,0.384,0.357,1,"EPO_treated","Rrp15"
